60.0 32.0 130.0 
50.0 20.0 139.0 
55.0 22.0 139.0 
56.9368 117.888 88.0507 
65.0 125.0 96.0 
18.0 73.0 168.0 
24.0 67.0 168.0 
30.8037 49.4627 127.433 
35.0 45.0 123.0 
41.6876 69.965 147.236 
43.0 70.0 138.0 
21.0836 99.0768 89.3774 
22.0 103.0 91.0 
60.0 59.0 134.0 
63.0 63.0 136.0 
58.0 20.0 146.0 
54.0 18.0 150.0 
61.0 140.0 126.0 
63.0 134.0 125.0 
36.0656 65.9087 123.0 
38.0 72.0 117.0 
42.0 72.0 96.0 
41.0 79.0 92.0 
73.0 103.0 163.0 
77.0 95.0 166.0 
53.1419 53.5786 97.678 
56.0 49.0 100.0 
61.0 69.0 122.0 
58.0 71.0 122.0 
42.0 103.0 146.0 
41.0 103.0 149.0 
42.0 58.0 129.0 
39.0 60.0 133.0 
44.0 103.0 116.0 
41.0 99.0 115.0 
30.2521 57.1893 150.039 
30.0 61.0 143.0 
45.33 23.059 141.516 
48.0 23.0 146.0 
36.8622 52.2616 137.818 
40.0 55.0 138.0 
18.938 84.4306 180.835 
19.1031 86.148 175.633 
39.5535 72.6658 147.492 
43.0 74.0 144.0 
50.0 77.0 156.0 
55.0 79.0 154.0 
56.0 127.0 84.0 
57.4202 128.456 84.5961 
67.3186 80.8145 155.104 
71.0 78.0 155.0 
18.0648 99.8352 191.506 
16.0 100.0 187.0 
91.1836 100.84 169.654 
88.0 101.0 172.0 
52.1052 66.7165 82.6881 
56.9936 64.7109 85.2001 
27.035 91.0822 169.932 
22.0 91.0 167.0 
24.296 98.1243 93.8864 
14.0 99.0 93.0 
63.0 80.0 147.0 
58.0 85.0 151.0 
83.7265 105.253 107.233 
89.0 101.0 110.0 
61.0 133.0 84.0 
55.0 131.0 86.0 
18.0 98.0 88.0 
14.0 105.0 87.0 
94.2388 109.032 95.0764 
94.7363 109.222 98.4617 
25.0 102.0 196.0 
26.0 104.0 189.0 
45.0 8.0 126.0 
40.0 10.0 127.0 
18.3317 86.9475 183.599 
13.0 85.0 180.0 
85.6109 64.6884 118.933 
80.858 64.8292 122.464 
45.0 75.0 128.0 
42.0 75.0 125.0 
45.7891 83.9236 138.111 
41.0 82.0 133.0 
55.0 72.0 153.0 
57.0 73.0 162.0 
73.161 72.6507 165.041 
73.0 72.0 159.0 
43.9091 14.3864 158.24 
38.0 15.0 158.0 
44.1768 109.716 99.9168 
40.0 106.0 103.0 
60.0 8.0 155.0 
56.0 4.0 154.0 
29.4721 90.6184 125.998 
35.0 88.0 127.0 
52.7048 62.4905 115.071 
53.0 74.0 115.0 
85.8062 105.756 105.045 
92.0 108.0 109.0 
66.0793 63.1701 147.215 
62.0 57.0 159.0 
25.0 56.0 153.0 
30.0 58.0 151.0 
63.0 70.0 73.0 
62.0 66.0 71.0 
38.6266 40.0683 143.369 
49.0 41.0 145.0 
34.0 93.0 170.0 
33.0 92.0 168.0 
42.9212 93.5725 134.946 
47.0 90.0 133.0 
26.5649 26.6644 133.681 
34.0 34.0 124.0 
6.0 8.0 132.0 
6.0 11.0 135.0 
57.0 31.0 110.0 
54.0 32.0 113.0 
18.0 74.0 121.0 
16.0 76.0 129.0 
23.343 77.325 172.746 
22.0 73.0 173.0 
39.0 56.0 104.0 
45.0 53.0 101.0 
49.0 98.0 137.0 
47.0 105.0 137.0 
61.0 25.0 122.0 
61.4382 25.7366 122.33 
60.9613 131.022 115.96 
58.2557 132.413 114.248 
68.0 62.0 133.0 
