527 898 16.6934 0.137689 
527 899 16.6934 0.221018 
638 900 83.4669 0.525588 
638 901 16.6934 0.301982 
503 902 16.6934 0.0691522 
503 903 16.6934 0.460328 
523 904 16.6934 0.10941 
523 905 33.3868 0.309353 
245 906 66.7735 0.534124 
245 907 16.6934 0.208817 
123 908 166.934 1.40204 
123 909 16.6934 0.275145 
968 910 33.3868 0.514646 
968 911 16.6934 0.273791 
509 912 16.6934 0.138658 
509 913 16.6934 0.0667652 
415 914 33.3868 0.254873 
415 915 16.6934 0.107999 
484 916 33.3868 0.372784 
484 917 16.6934 0.0983555 
534 918 16.6934 0.0243424 
534 919 16.6934 0.110293 
326 920 16.6934 0.0598464 
326 921 16.6934 0.125042 
750 922 16.6934 0.136164 
750 923 16.6934 0.131985 
84 924 16.6934 0.0670021 
84 925 16.6934 0.050665 
111 926 33.3868 0.347396 
111 927 16.6934 0.0312284 
637 928 16.6934 0.0291436 
637 929 16.6934 0.255209 
478 930 16.6934 0.207851 
478 931 16.6934 0.122063 
332 932 100.16 0.543811 
332 933 16.6934 0.0921434 
721 934 16.6934 0.0824742 
721 935 16.6934 0.139701 
840 936 133.547 0.800583 
840 937 33.3868 0.404267 
